codProducto,articuloDesc,fechaVenta,fechaMes,fechaAnio,cantidadVendida,precioVenta,valorVenta,idCliente,nombreCliente
A006,Organicos,8/1/2021,1,2021,6,9.99,59.94, CL0015,Antonio Vazquez 
A002,Lacteos,3/1/2021,1,2021,8,15.99,127.92, CL0004,Maria Garcia 
A001,Enlatados,18/01/2021,1,2021,4,12.99,51.96, CL0002,Ana Rodriguez 
A004,Hogar,13/01/2021,1,2021,7,8.99,62.93, CL0011,Daniel Ramirez 
A002,Lacteos,9/1/2021,1,2021,5,15.99,79.95, CL0015,Antonio Vazquez 
A005,Panaderia,19/01/2021,1,2021,6,7.99,47.94, CL0020,Adriana Morales 
A001,Enlatados,2/1/2021,1,2021,3,12.99,38.97, CL0020,Adriana Morales 
A002,Lacteos,26/01/2021,1,2021,4,15.99,63.96, CL0012,Gabriela Torres 
A005,Panaderia,16/01/2021,1,2021,6,7.99,47.94, CL0016,Valeria Castro 
A005,Panaderia,31/01/2021,1,2021,5,7.99,39.95, CL0017,Diego Flores 
A003,Agricolas,29/01/2021,1,2021,3,16.99,50.97, CL0009,Luis Diaz 
A001,Enlatados,19/01/2021,1,2021,5,12.99,64.95, CL0014,Sofia Gomez 
A004,Hogar,1/1/2021,1,2021,4,8.99,35.96, CL0019,Miguel angel Reyes 
A002,Lacteos,9/1/2021,1,2021,8,15.99,127.92, CL0008,Patricia Hernandez 
A007,Embutidos,8/1/2021,1,2021,5,10.99,54.95, CL0013,Alejandro Ruiz 
A003,Agricolas,28/01/2021,1,2021,8,16.99,135.92, CL0005,Carlos Perez 
A001,Enlatados,14/01/2021,1,2021,3,12.99,38.97, CL0012,Gabriela Torres 
A002,Lacteos,21/01/2021,1,2021,6,15.99,95.94, CL0012,Gabriela Torres 
A005,Panaderia,14/01/2021,1,2021,6,7.99,47.94, CL0004,Maria Garcia 
A007,Embutidos,27/01/2021,1,2021,5,10.99,54.95, CL0020,Adriana Morales 
A005,Panaderia,26/01/2021,1,2021,6,7.99,47.94, CL0002,Ana Rodriguez 
A007,Embutidos,13/01/2021,1,2021,3,10.99,32.97, CL0008,Patricia Hernandez 
A001,Enlatados,31/01/2021,1,2021,3,12.99,38.97, CL0006,Laura Gonzalez 
A004,Hogar,21/01/2021,1,2021,3,8.99,26.97, CL0009,Luis Diaz 
A001,Enlatados,23/01/2021,1,2021,6,12.99,77.94, CL0009,Luis Diaz 
A006,Organicos,8/1/2021,1,2021,6,9.99,59.94, CL0002,Ana Rodriguez 
A005,Panaderia,13/01/2021,1,2021,4,7.99,31.96, CL0010,Cristina Fernandez 
A006,Organicos,16/01/2021,1,2021,6,9.99,59.94, CL0013,Alejandro Ruiz 
A004,Hogar,21/01/2021,1,2021,8,8.99,71.92, CL0016,Valeria Castro 
A003,Agricolas,28/01/2021,1,2021,8,16.99,135.92, CL0012,Gabriela Torres 
A006,Organicos,28/01/2021,1,2021,7,9.99,69.93, CL0020,Adriana Morales 
A004,Hogar,6/1/2021,1,2021,3,8.99,26.97, CL0015,Antonio Vazquez 
A005,Panaderia,9/1/2021,1,2021,7,7.99,55.93, CL0004,Maria Garcia 
A004,Hogar,9/1/2021,1,2021,4,8.99,35.96, CL0020,Adriana Morales 
A007,Embutidos,22/01/2021,1,2021,4,10.99,43.96, CL0011,Daniel Ramirez 
A005,Panaderia,23/01/2021,1,2021,6,7.99,47.94, CL0002,Ana Rodriguez 
A001,Enlatados,24/01/2021,1,2021,5,12.99,64.95, CL0017,Diego Flores 
A004,Hogar,16/01/2021,1,2021,7,8.99,62.93, CL0008,Patricia Hernandez 
A005,Panaderia,10/1/2021,1,2021,7,7.99,55.93, CL0004,Maria Garcia 
A003,Agricolas,3/1/2021,1,2021,4,16.99,67.96, CL0014,Sofia Gomez 
A004,Hogar,16/01/2021,1,2021,7,8.99,62.93, CL0013,Alejandro Ruiz 
A003,Agricolas,10/1/2021,1,2021,8,16.99,135.92, CL0010,Cristina Fernandez 
A001,Enlatados,11/1/2021,1,2021,6,12.99,77.94, CL0005,Carlos Perez 
A006,Organicos,11/1/2021,1,2021,6,9.99,59.94, CL0007,Francisco Sanchez 
A005,Panaderia,19/01/2021,1,2021,4,7.99,31.96, CL0018,Paula Martinez 
A003,Agricolas,3/1/2021,1,2021,4,16.99,67.96, CL0014,Sofia Gomez 
A004,Hogar,3/1/2021,1,2021,7,8.99,62.93, CL0017,Diego Flores 
A002,Lacteos,27/01/2021,1,2021,3,15.99,47.97, CL0008,Patricia Hernandez 
A007,Embutidos,8/1/2021,1,2021,6,10.99,65.94, CL0011,Daniel Ramirez 
A006,Organicos,28/01/2021,1,2021,6,9.99,59.94, CL0017,Diego Flores 
A001,Enlatados,21/01/2021,1,2021,4,12.99,51.96, CL0007,Francisco Sanchez 
A004,Hogar,21/01/2021,1,2021,5,8.99,44.95, CL0013,Alejandro Ruiz 
A003,Agricolas,12/1/2021,1,2021,6,16.99,101.94, CL0011,Daniel Ramirez 
A001,Enlatados,3/1/2021,1,2021,3,12.99,38.97, CL0007,Francisco Sanchez 
A006,Organicos,22/01/2021,1,2021,8,9.99,79.92, CL0008,Patricia Hernandez 
A004,Hogar,28/01/2021,1,2021,3,8.99,26.97, CL0016,Valeria Castro 
A001,Enlatados,16/01/2021,1,2021,3,12.99,38.97, CL0011,Daniel Ramirez 
A006,Organicos,25/01/2021,1,2021,6,9.99,59.94, CL0017,Diego Flores 
A005,Panaderia,30/01/2021,1,2021,3,7.99,23.97, CL0003,Juan Lopez 
A003,Agricolas,25/01/2021,1,2021,8,16.99,135.92, CL0011,Daniel Ramirez 
A006,Organicos,5/1/2021,1,2021,6,9.99,59.94, CL0017,Diego Flores 
A004,Hogar,28/01/2021,1,2021,8,8.99,71.92, CL0006,Laura Gonzalez 
A005,Panaderia,9/1/2021,1,2021,4,7.99,31.96, CL0004,Maria Garcia 
A006,Organicos,16/01/2021,1,2021,6,9.99,59.94, CL0009,Luis Diaz 
A004,Hogar,29/01/2021,1,2021,8,8.99,71.92, CL0001,Jose Martinez 
A005,Panaderia,22/01/2021,1,2021,4,7.99,31.96, CL0008,Patricia Hernandez 
A002,Lacteos,28/01/2021,1,2021,4,15.99,63.96, CL0013,Alejandro Ruiz 
A001,Enlatados,15/01/2021,1,2021,3,12.99,38.97, CL0015,Antonio Vazquez 
A002,Lacteos,13/01/2021,1,2021,5,15.99,79.95, CL0017,Diego Flores 
A007,Embutidos,4/1/2021,1,2021,7,10.99,76.93, CL0020,Adriana Morales 
A001,Enlatados,21/01/2021,1,2021,8,12.99,103.92, CL0014,Sofia Gomez 
A003,Agricolas,22/02/2019,2,2019,8,16.99,135.92, CL0012,Gabriela Torres 
A006,Organicos,10/2/2019,2,2019,6,9.99,59.94, CL0002,Ana Rodriguez 
A005,Panaderia,4/2/2019,2,2019,4,7.99,31.96, CL0004,Maria Garcia 
A006,Organicos,25/02/2019,2,2019,6,9.99,59.94, CL0007,Francisco Sanchez 
A005,Panaderia,6/2/2019,2,2019,6,7.99,47.94, CL0010,Cristina Fernandez 
A003,Agricolas,5/2/2019,2,2019,7,16.99,118.93, CL0010,Cristina Fernandez 
A005,Panaderia,19/02/2019,2,2019,4,7.99,31.96, CL0013,Alejandro Ruiz 
A001,Enlatados,25/02/2019,2,2019,7,12.99,90.93, CL0002,Ana Rodriguez 
A004,Hogar,8/2/2019,2,2019,7,8.99,62.93, CL0011,Daniel Ramirez 
A002,Lacteos,3/2/2019,2,2019,6,15.99,95.94, CL0020,Adriana Morales 
A007,Embutidos,11/2/2019,2,2019,6,10.99,65.94, CL0019,Miguel angel Reyes 
A005,Panaderia,27/02/2019,2,2019,8,7.99,63.92, CL0006,Laura Gonzalez 
A001,Enlatados,8/2/2019,2,2019,6,12.99,77.94, CL0016,Valeria Castro 
A006,Organicos,13/02/2019,2,2019,7,9.99,69.93, CL0012,Gabriela Torres 
A007,Embutidos,4/2/2019,2,2019,5,10.99,54.95, CL0009,Luis Diaz 
A005,Panaderia,5/2/2019,2,2019,7,7.99,55.93, CL0020,Adriana Morales 
A001,Enlatados,20/02/2019,2,2019,3,12.99,38.97, CL0009,Luis Diaz 
A004,Hogar,13/02/2019,2,2019,7,8.99,62.93, CL0001,Jose Martinez 
A002,Lacteos,2/2/2019,2,2019,8,15.99,127.92, CL0007,Francisco Sanchez 
A001,Enlatados,1/2/2019,2,2019,7,12.99,90.93, CL0006,Laura Gonzalez 
A005,Panaderia,1/2/2019,2,2019,8,7.99,63.92, CL0015,Antonio Vazquez 
A006,Organicos,10/2/2019,2,2019,4,9.99,39.96, CL0018,Paula Martinez 
A002,Lacteos,8/2/2019,2,2019,6,15.99,95.94, CL0010,Cristina Fernandez 
A007,Embutidos,19/02/2019,2,2019,6,10.99,65.94, CL0009,Luis Diaz 
A005,Panaderia,4/2/2019,2,2019,8,7.99,63.92, CL0007,Francisco Sanchez 
A004,Hogar,26/02/2019,2,2019,8,8.99,71.92, CL0006,Laura Gonzalez 
A007,Embutidos,22/02/2019,2,2019,3,10.99,32.97, CL0001,Jose Martinez 
A003,Agricolas,1/2/2019,2,2019,5,16.99,84.95, CL0008,Patricia Hernandez 
A001,Enlatados,10/2/2019,2,2019,4,12.99,51.96, CL0007,Francisco Sanchez 
A002,Lacteos,5/2/2019,2,2019,7,15.99,111.93, CL0013,Alejandro Ruiz 
A001,Enlatados,6/2/2019,2,2019,8,12.99,103.92, CL0019,Miguel angel Reyes 
A007,Embutidos,20/02/2019,2,2019,4,10.99,43.96, CL0001,Jose Martinez 
A005,Panaderia,1/2/2019,2,2019,8,7.99,63.92, CL0006,Laura Gonzalez 
A006,Organicos,10/2/2019,2,2019,4,9.99,39.96, CL0007,Francisco Sanchez 
A002,Lacteos,10/2/2019,2,2019,3,15.99,47.97, CL0003,Juan Lopez 
A007,Embutidos,11/2/2019,2,2019,5,10.99,54.95, CL0019,Miguel angel Reyes 
A003,Agricolas,5/2/2019,2,2019,6,16.99,101.94, CL0009,Luis Diaz 
A006,Organicos,13/02/2019,2,2019,4,9.99,39.96, CL0020,Adriana Morales 
A002,Lacteos,15/02/2019,2,2019,3,15.99,47.97, CL0011,Daniel Ramirez 
A005,Panaderia,8/2/2019,2,2019,4,7.99,31.96, CL0004,Maria Garcia 
A001,Enlatados,9/2/2019,2,2019,6,12.99,77.94, CL0013,Alejandro Ruiz 
A003,Agricolas,14/02/2019,2,2019,7,16.99,118.93, CL0016,Valeria Castro 
A006,Organicos,6/2/2019,2,2019,5,9.99,49.95, CL0003,Juan Lopez 
A005,Panaderia,5/2/2019,2,2019,5,7.99,39.95, CL0007,Francisco Sanchez 
A005,Panaderia,20/02/2019,2,2019,5,7.99,39.95, CL0018,Paula Martinez 
A003,Agricolas,16/02/2019,2,2019,8,16.99,135.92, CL0017,Diego Flores 
A006,Organicos,15/02/2019,2,2019,8,9.99,79.92, CL0005,Carlos Perez 
A004,Hogar,22/02/2019,2,2019,7,8.99,62.93, CL0013,Alejandro Ruiz 
A002,Lacteos,11/2/2019,2,2019,7,15.99,111.93, CL0008,Patricia Hernandez 
A006,Organicos,14/02/2019,2,2019,6,9.99,59.94, CL0008,Patricia Hernandez 
A002,Lacteos,17/02/2019,2,2019,6,15.99,95.94, CL0009,Luis Diaz 
A005,Panaderia,18/02/2019,2,2019,4,7.99,31.96, CL0003,Juan Lopez 
A001,Enlatados,27/02/2019,2,2019,7,12.99,90.93, CL0015,Antonio Vazquez 
A006,Organicos,11/2/2019,2,2019,6,9.99,59.94, CL0018,Paula Martinez 
A004,Hogar,23/02/2019,2,2019,6,8.99,53.94, CL0015,Antonio Vazquez 
A006,Organicos,27/02/2019,2,2019,4,9.99,39.96, CL0002,Ana Rodriguez 
A005,Panaderia,13/02/2019,2,2019,5,7.99,39.95, CL0019,Miguel angel Reyes 
A001,Enlatados,28/02/2019,2,2019,4,12.99,51.96, CL0006,Laura Gonzalez 
A007,Embutidos,25/02/2019,2,2019,3,10.99,32.97, CL0004,Maria Garcia 
A006,Organicos,16/02/2019,2,2019,8,9.99,79.92, CL0005,Carlos Perez 
A002,Lacteos,22/02/2019,2,2019,7,15.99,111.93, CL0020,Adriana Morales 
A006,Organicos,8/2/2019,2,2019,8,9.99,79.92, CL0007,Francisco Sanchez 
A006,Organicos,17/02/2019,2,2019,8,9.99,79.92, CL0017,Diego Flores 
A001,Enlatados,1/2/2019,2,2019,3,12.99,38.97, CL0005,Carlos Perez 
A004,Hogar,22/02/2019,2,2019,8,8.99,71.92, CL0001,Jose Martinez 
A005,Panaderia,26/02/2019,2,2019,5,7.99,39.95, CL0018,Paula Martinez 
A001,Enlatados,8/2/2019,2,2019,4,12.99,51.96, CL0007,Francisco Sanchez 
A006,Organicos,14/02/2019,2,2019,3,9.99,29.97, CL0009,Luis Diaz 
A002,Lacteos,2/2/2019,2,2019,4,15.99,63.96, CL0012,Gabriela Torres 
A004,Hogar,6/2/2019,2,2019,6,8.99,53.94, CL0008,Patricia Hernandez 
A004,Hogar,24/02/2019,2,2019,6,8.99,53.94, CL0011,Daniel Ramirez 
A002,Lacteos,25/02/2019,2,2019,7,15.99,111.93, CL0011,Daniel Ramirez 
A005,Panaderia,5/2/2019,2,2019,5,7.99,39.95, CL0002,Ana Rodriguez 
A006,Organicos,18/02/2019,2,2019,3,9.99,29.97, CL0015,Antonio Vazquez 
A002,Lacteos,6/2/2019,2,2019,8,15.99,127.92, CL0004,Maria Garcia 
A001,Enlatados,22/02/2019,2,2019,5,12.99,64.95, CL0008,Patricia Hernandez 
A004,Hogar,1/2/2019,2,2019,4,8.99,35.96, CL0003,Juan Lopez 
A002,Lacteos,2/2/2019,2,2019,4,15.99,63.96, CL0003,Juan Lopez 
A005,Panaderia,13/02/2019,2,2019,5,7.99,39.95, CL0005,Carlos Perez 
A003,Agricolas,17/02/2019,2,2019,8,16.99,135.92, CL0002,Ana Rodriguez 
A006,Organicos,17/02/2019,2,2019,4,9.99,39.96, CL0016,Valeria Castro 
A002,Lacteos,14/02/2019,2,2019,6,15.99,95.94, CL0008,Patricia Hernandez 
A005,Panaderia,15/02/2019,2,2019,3,7.99,23.97, CL0017,Diego Flores 
A003,Agricolas,7/2/2019,2,2019,4,16.99,67.96, CL0013,Alejandro Ruiz 
A001,Enlatados,27/02/2019,2,2019,7,12.99,90.93, CL0006,Laura Gonzalez 
A006,Organicos,12/2/2019,2,2019,5,9.99,49.95, CL0017,Diego Flores 
A004,Hogar,17/02/2019,2,2019,7,8.99,62.93, CL0016,Valeria Castro 
A002,Lacteos,22/02/2019,2,2019,7,15.99,111.93, CL0003,Juan Lopez 
A004,Hogar,27/02/2019,2,2019,4,8.99,35.96, CL0012,Gabriela Torres 
A007,Embutidos,27/02/2019,2,2019,4,10.99,43.96, CL0013,Alejandro Ruiz 
A003,Agricolas,15/02/2019,2,2019,6,16.99,101.94, CL0019,Miguel angel Reyes 
A006,Organicos,23/02/2019,2,2019,8,9.99,79.92, CL0015,Antonio Vazquez 
A004,Hogar,22/02/2019,2,2019,7,8.99,62.93, CL0012,Gabriela Torres 
A004,Hogar,26/02/2019,2,2019,7,8.99,62.93, CL0005,Carlos Perez 
A002,Lacteos,11/2/2019,2,2019,3,15.99,47.97, CL0001,Jose Martinez 
A005,Panaderia,1/2/2019,2,2019,7,7.99,55.93, CL0020,Adriana Morales 
A003,Agricolas,20/02/2019,2,2019,5,16.99,84.95, CL0006,Laura Gonzalez 
A001,Enlatados,12/2/2019,2,2019,6,12.99,77.94, CL0004,Maria Garcia 
A006,Organicos,24/02/2019,2,2019,8,9.99,79.92, CL0020,Adriana Morales 
A004,Hogar,6/2/2019,2,2019,5,8.99,44.95, CL0009,Luis Diaz 
A001,Enlatados,1/2/2019,2,2019,3,12.99,38.97, CL0002,Ana Rodriguez 
A005,Panaderia,1/2/2019,2,2019,5,7.99,39.95, CL0005,Carlos Perez 
A006,Organicos,15/02/2019,2,2019,6,9.99,59.94, CL0003,Juan Lopez 
A006,Organicos,18/02/2019,2,2019,4,9.99,39.96, CL0012,Gabriela Torres 
A005,Panaderia,27/02/2019,2,2019,4,7.99,31.96, CL0013,Alejandro Ruiz 
A001,Enlatados,28/02/2019,2,2019,5,12.99,64.95, CL0002,Ana Rodriguez 
A006,Organicos,19/02/2019,2,2019,5,9.99,49.95, CL0009,Luis Diaz 
A007,Embutidos,9/2/2019,2,2019,4,10.99,43.96, CL0010,Cristina Fernandez 
A005,Panaderia,5/2/2019,2,2019,3,7.99,23.97, CL0019,Miguel angel Reyes 
A006,Organicos,2/2/2019,2,2019,3,9.99,29.97, CL0016,Valeria Castro 
A004,Hogar,24/02/2019,2,2019,4,8.99,35.96, CL0007,Francisco Sanchez 
A002,Lacteos,3/2/2019,2,2019,5,15.99,79.95, CL0018,Paula Martinez 
A005,Panaderia,21/02/2019,2,2019,7,7.99,55.93, CL0004,Maria Garcia 
A005,Panaderia,3/2/2019,2,2019,8,7.99,63.92, CL0010,Cristina Fernandez 
A006,Organicos,13/02/2019,2,2019,5,9.99,49.95, CL0003,Juan Lopez 
A002,Lacteos,13/02/2019,2,2019,4,15.99,63.96, CL0016,Valeria Castro 
A007,Embutidos,13/02/2019,2,2019,6,10.99,65.94, CL0011,Daniel Ramirez 
A001,Enlatados,10/2/2019,2,2019,8,12.99,103.92, CL0002,Ana Rodriguez 
A002,Lacteos,23/02/2019,2,2019,6,15.99,95.94, CL0018,Paula Martinez 
A003,Agricolas,26/02/2019,2,2019,6,16.99,101.94, CL0001,Jose Martinez 
A006,Organicos,5/2/2019,2,2019,3,9.99,29.97, CL0019,Miguel angel Reyes 
A004,Hogar,28/02/2019,2,2019,8,8.99,71.92, CL0005,Carlos Perez 
A002,Lacteos,3/2/2019,2,2019,8,15.99,127.92, CL0014,Sofia Gomez 
A007,Embutidos,13/02/2019,2,2019,3,10.99,32.97, CL0014,Sofia Gomez 
A006,Organicos,3/2/2019,2,2019,4,9.99,39.96, CL0011,Daniel Ramirez 
A007,Embutidos,10/2/2019,2,2019,3,10.99,32.97, CL0005,Carlos Perez 
A005,Panaderia,7/2/2019,2,2019,8,7.99,63.92, CL0001,Jose Martinez 
A003,Agricolas,6/2/2019,2,2019,4,16.99,67.96, CL0004,Maria Garcia 
A004,Hogar,27/02/2019,2,2019,8,8.99,71.92, CL0009,Luis Diaz 
A007,Embutidos,18/02/2020,2,2020,4,10.99,43.96, CL0006,Laura Gonzalez 
A006,Organicos,9/2/2020,2,2020,3,9.99,29.97, CL0020,Adriana Morales 
A002,Lacteos,28/02/2020,2,2020,3,15.99,47.97, CL0004,Maria Garcia 
A005,Panaderia,2/2/2020,2,2020,8,7.99,63.92, CL0010,Cristina Fernandez 
A002,Lacteos,9/2/2020,2,2020,7,15.99,111.93, CL0004,Maria Garcia 
A003,Agricolas,21/02/2020,2,2020,3,16.99,50.97, CL0011,Daniel Ramirez 
A004,Hogar,18/02/2020,2,2020,4,8.99,35.96, CL0007,Francisco Sanchez 
A002,Lacteos,24/02/2020,2,2020,7,15.99,111.93, CL0008,Patricia Hernandez 
A007,Embutidos,14/02/2020,2,2020,3,10.99,32.97, CL0010,Cristina Fernandez 
A003,Agricolas,16/02/2020,2,2020,3,16.99,50.97, CL0007,Francisco Sanchez 
A002,Lacteos,1/2/2020,2,2020,8,15.99,127.92, CL0017,Diego Flores 
A005,Panaderia,18/02/2020,2,2020,5,7.99,39.95, CL0013,Alejandro Ruiz 
A003,Agricolas,16/02/2020,2,2020,4,16.99,67.96, CL0015,Antonio Vazquez 
A001,Enlatados,18/02/2020,2,2020,6,12.99,77.94, CL0002,Ana Rodriguez 
A003,Agricolas,17/02/2020,2,2020,4,16.99,67.96, CL0006,Laura Gonzalez 
A004,Hogar,10/2/2020,2,2020,5,8.99,44.95, CL0015,Antonio Vazquez 
A003,Agricolas,18/02/2020,2,2020,6,16.99,101.94, CL0011,Daniel Ramirez 
A002,Lacteos,15/02/2020,2,2020,7,15.99,111.93, CL0014,Sofia Gomez 
A007,Embutidos,6/2/2020,2,2020,6,10.99,65.94, CL0020,Adriana Morales 
A001,Enlatados,1/2/2020,2,2020,4,12.99,51.96, CL0001,Jose Martinez 
A002,Lacteos,18/02/2020,2,2020,8,15.99,127.92, CL0016,Valeria Castro 
A005,Panaderia,4/2/2020,2,2020,7,7.99,55.93, CL0012,Gabriela Torres 
A003,Agricolas,17/02/2020,2,2020,3,16.99,50.97, CL0018,Paula Martinez 
A004,Hogar,8/2/2020,2,2020,7,8.99,62.93, CL0014,Sofia Gomez 
A007,Embutidos,25/02/2020,2,2020,7,10.99,76.93, CL0016,Valeria Castro 
A007,Embutidos,23/02/2020,2,2020,3,10.99,32.97, CL0014,Sofia Gomez 
A005,Panaderia,22/02/2020,2,2020,8,7.99,63.92, CL0011,Daniel Ramirez 
A006,Organicos,6/2/2020,2,2020,3,9.99,29.97, CL0019,Miguel angel Reyes 
A003,Agricolas,24/02/2020,2,2020,8,16.99,135.92, CL0003,Juan Lopez 
A005,Panaderia,24/02/2020,2,2020,4,7.99,31.96, CL0017,Diego Flores 
A001,Enlatados,7/2/2020,2,2020,8,12.99,103.92, CL0007,Francisco Sanchez 
A007,Embutidos,28/02/2020,2,2020,7,10.99,76.93, CL0012,Gabriela Torres 
A004,Hogar,12/2/2020,2,2020,7,8.99,62.93, CL0014,Sofia Gomez 
A007,Embutidos,4/2/2020,2,2020,8,10.99,87.92, CL0003,Juan Lopez 
A003,Agricolas,2/2/2020,2,2020,5,16.99,84.95, CL0002,Ana Rodriguez 
A001,Enlatados,27/02/2020,2,2020,8,12.99,103.92, CL0015,Antonio Vazquez 
A004,Hogar,4/2/2020,2,2020,8,8.99,71.92, CL0002,Ana Rodriguez 
A002,Lacteos,24/02/2020,2,2020,7,15.99,111.93, CL0019,Miguel angel Reyes 
A007,Embutidos,17/02/2020,2,2020,7,10.99,76.93, CL0008,Patricia Hernandez 
A005,Panaderia,3/2/2020,2,2020,7,7.99,55.93, CL0017,Diego Flores 
A003,Agricolas,11/2/2020,2,2020,8,16.99,135.92, CL0006,Laura Gonzalez 
A001,Enlatados,27/02/2020,2,2020,4,12.99,51.96, CL0005,Carlos Perez 
A006,Organicos,1/2/2020,2,2020,7,9.99,69.93, CL0014,Sofia Gomez 
A005,Panaderia,25/02/2020,2,2020,5,7.99,39.95, CL0003,Juan Lopez 
A001,Enlatados,16/02/2020,2,2020,4,12.99,51.96, CL0006,Laura Gonzalez 
A006,Organicos,7/2/2020,2,2020,3,9.99,29.97, CL0006,Laura Gonzalez 
A007,Embutidos,23/02/2020,2,2020,3,10.99,32.97, CL0016,Valeria Castro 
A005,Panaderia,27/02/2020,2,2020,7,7.99,55.93, CL0017,Diego Flores 
A002,Lacteos,21/02/2020,2,2020,3,15.99,47.97, CL0002,Ana Rodriguez 
A001,Enlatados,15/02/2020,2,2020,6,12.99,77.94, CL0018,Paula Martinez 
A007,Embutidos,16/02/2020,2,2020,6,10.99,65.94, CL0005,Carlos Perez 
A004,Hogar,14/02/2020,2,2020,6,8.99,53.94, CL0006,Laura Gonzalez 
A003,Agricolas,12/2/2020,2,2020,4,16.99,67.96, CL0020,Adriana Morales 
A001,Enlatados,13/02/2020,2,2020,5,12.99,64.95, CL0008,Patricia Hernandez 
A002,Lacteos,26/02/2020,2,2020,4,15.99,63.96, CL0020,Adriana Morales 
A002,Lacteos,26/02/2020,2,2020,3,15.99,47.97, CL0016,Valeria Castro 
A005,Panaderia,26/02/2020,2,2020,5,7.99,39.95, CL0001,Jose Martinez 
A001,Enlatados,27/02/2020,2,2020,5,12.99,64.95, CL0011,Daniel Ramirez 
A006,Organicos,16/02/2020,2,2020,3,9.99,29.97, CL0015,Antonio Vazquez 
A007,Embutidos,23/02/2020,2,2020,7,10.99,76.93, CL0007,Francisco Sanchez 
A005,Panaderia,23/02/2020,2,2020,4,7.99,31.96, CL0008,Patricia Hernandez 
A001,Enlatados,6/2/2020,2,2020,4,12.99,51.96, CL0004,Maria Garcia 
A004,Hogar,3/2/2020,2,2020,6,8.99,53.94, CL0015,Antonio Vazquez 
A007,Embutidos,18/02/2020,2,2020,5,10.99,54.95, CL0020,Adriana Morales 
A005,Panaderia,5/2/2020,2,2020,4,7.99,31.96, CL0019,Miguel angel Reyes 
A001,Enlatados,20/02/2020,2,2020,7,12.99,90.93, CL0014,Sofia Gomez 
A006,Organicos,6/2/2020,2,2020,5,9.99,49.95, CL0002,Ana Rodriguez 
A004,Hogar,24/02/2020,2,2020,7,8.99,62.93, CL0004,Maria Garcia 
A005,Panaderia,6/2/2020,2,2020,6,7.99,47.94, CL0016,Valeria Castro 
A003,Agricolas,3/2/2020,2,2020,3,16.99,50.97, CL0013,Alejandro Ruiz 
A002,Lacteos,27/02/2020,2,2020,7,15.99,111.93, CL0013,Alejandro Ruiz 
A006,Organicos,9/2/2020,2,2020,4,9.99,39.96, CL0006,Laura Gonzalez 
A007,Embutidos,13/02/2020,2,2020,4,10.99,43.96, CL0014,Sofia Gomez 
A003,Agricolas,26/02/2020,2,2020,5,16.99,84.95, CL0013,Alejandro Ruiz 
A001,Enlatados,9/2/2020,2,2020,6,12.99,77.94, CL0019,Miguel angel Reyes 
A004,Hogar,28/02/2020,2,2020,7,8.99,62.93, CL0008,Patricia Hernandez 
A007,Embutidos,23/02/2020,2,2020,8,10.99,87.92, CL0004,Maria Garcia 
A005,Panaderia,16/02/2020,2,2020,6,7.99,47.94, CL0007,Francisco Sanchez 
A001,Enlatados,13/02/2020,2,2020,6,12.99,77.94, CL0020,Adriana Morales 
A001,Enlatados,18/02/2020,2,2020,5,12.99,64.95, CL0003,Juan Lopez 
A004,Hogar,20/02/2020,2,2020,5,8.99,44.95, CL0010,Cristina Fernandez 
A001,Enlatados,27/02/2020,2,2020,3,12.99,38.97, CL0003,Juan Lopez 
A006,Organicos,20/02/2020,2,2020,5,9.99,49.95, CL0013,Alejandro Ruiz 
A004,Hogar,15/02/2020,2,2020,8,8.99,71.92, CL0020,Adriana Morales 
A007,Embutidos,25/02/2020,2,2020,3,10.99,32.97, CL0004,Maria Garcia 
A005,Panaderia,19/02/2020,2,2020,3,7.99,23.97, CL0005,Carlos Perez 
A006,Organicos,8/2/2020,2,2020,5,9.99,49.95, CL0018,Paula Martinez 
A002,Lacteos,11/2/2020,2,2020,8,15.99,127.92, CL0011,Daniel Ramirez 
A007,Embutidos,20/02/2020,2,2020,5,10.99,54.95, CL0010,Cristina Fernandez 
A002,Lacteos,22/02/2020,2,2020,6,15.99,95.94, CL0001,Jose Martinez 
A003,Agricolas,11/2/2020,2,2020,8,16.99,135.92, CL0004,Maria Garcia 
A001,Enlatados,18/02/2020,2,2020,8,12.99,103.92, CL0009,Luis Diaz 
A002,Lacteos,22/02/2020,2,2020,5,15.99,79.95, CL0017,Diego Flores 
A004,Hogar,27/02/2020,2,2020,8,8.99,71.92, CL0002,Ana Rodriguez 
A002,Lacteos,25/02/2020,2,2020,5,15.99,79.95, CL0015,Antonio Vazquez 
A003,Agricolas,15/02/2020,2,2020,6,16.99,101.94, CL0010,Cristina Fernandez 
A007,Embutidos,5/2/2020,2,2020,3,10.99,32.97, CL0003,Juan Lopez 
A003,Agricolas,5/2/2020,2,2020,8,16.99,135.92, CL0007,Francisco Sanchez 
A003,Agricolas,5/2/2020,2,2020,8,16.99,135.92, CL0004,Maria Garcia 
A001,Enlatados,1/2/2020,2,2020,4,12.99,51.96, CL0017,Diego Flores 
A006,Organicos,2/2/2020,2,2020,4,9.99,39.96, CL0007,Francisco Sanchez 
A002,Lacteos,10/2/2020,2,2020,3,15.99,47.97, CL0007,Francisco Sanchez 
A004,Hogar,20/02/2020,2,2020,3,8.99,26.97, CL0012,Gabriela Torres 
A005,Panaderia,24/02/2020,2,2020,7,7.99,55.93, CL0015,Antonio Vazquez 
